k,method,activity,support,metric,users,mean,users_total,users_valid,observations_total,observations_valid,movies_total,movies_valid,comparable_pairs_total,comparable_pairs_valid,reference_pairs_total,reference_pairs_valid,status
30,BASE__GBT,300_PLUS,10_49,als_order,9,0.7185185185185184,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
30,BASE__GBT,300_PLUS,50_PLUS,mse,65,0.757959378784446,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,BASE__GBT,300_PLUS,50_PLUS,pa,33,0.565744937256032,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
30,BASE__GBT,300_PLUS,50_PLUS,als_mae,65,0.36374058976307383,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,BASE__GBT,300_PLUS,50_PLUS,als_order,40,0.7467135642135642,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
30,BASE__FM,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,1_9,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,10_29,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,BASE__FM,30_99,50_PLUS,mse,16,0.8238692086405541,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,BASE__FM,30_99,50_PLUS,pa,8,0.6966537966537966,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,BASE__FM,30_99,50_PLUS,als_mae,16,0.3489344337155762,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,BASE__FM,30_99,50_PLUS,als_order,8,0.7098214285714286,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,BASE__FM,100_299,1_9,mse,5,1.062721481980165,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,BASE__FM,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
30,BASE__FM,100_299,1_9,als_mae,5,0.6824665301867942,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,BASE__FM,100_299,1_9,als_order,1,0.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
30,BASE__FM,100_299,10_49,mse,6,0.48575846988095855,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,BASE__FM,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,BASE__FM,100_299,10_49,als_mae,6,0.32071356144907953,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,BASE__FM,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,BASE__FM,100_299,50_PLUS,mse,24,0.6256487320013225,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,BASE__FM,100_299,50_PLUS,pa,10,0.7169402985074627,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
30,BASE__FM,100_299,50_PLUS,als_mae,24,0.2976037897712835,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,BASE__FM,100_299,50_PLUS,als_order,12,0.5849673202614379,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
30,BASE__FM,300_PLUS,1_9,mse,25,0.8312614721224925,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,BASE__FM,300_PLUS,1_9,pa,8,0.5225446428571429,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,BASE__FM,300_PLUS,1_9,als_mae,25,0.4915845187404004,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,BASE__FM,300_PLUS,1_9,als_order,8,0.5806878306878307,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,BASE__FM,300_PLUS,10_49,mse,29,0.8266524543746463,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,BASE__FM,300_PLUS,10_49,pa,7,0.7321428571428571,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
30,BASE__FM,300_PLUS,10_49,als_mae,29,0.32098211987194136,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,BASE__FM,300_PLUS,10_49,als_order,9,0.6111111111111112,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
30,BASE__FM,300_PLUS,50_PLUS,mse,65,0.7218330472101001,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,BASE__FM,300_PLUS,50_PLUS,pa,33,0.5684093938541032,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
30,BASE__FM,300_PLUS,50_PLUS,als_mae,65,0.33549701147599437,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,BASE__FM,300_PLUS,50_PLUS,als_order,40,0.6666801948051948,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
30,SUPPORT__RIDGE,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,1_9,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,10_29,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,30_99,50_PLUS,mse,16,0.9953281633136641,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,30_99,50_PLUS,pa,8,0.7026061776061776,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,30_99,50_PLUS,als_mae,16,0.43989019632786386,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,30_99,50_PLUS,als_order,8,0.6818910256410255,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,100_299,1_9,mse,5,0.9348605063314046,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
30,SUPPORT__RIDGE,100_299,1_9,als_mae,5,0.539693724830471,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,100_299,1_9,als_order,1,0.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,100_299,10_49,mse,6,0.5386845019389384,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,100_299,10_49,als_mae,6,0.3938320601093392,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,SUPPORT__RIDGE,100_299,50_PLUS,mse,24,0.7530375646945933,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,100_299,50_PLUS,pa,10,0.41439054726368163,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,100_299,50_PLUS,als_mae,24,0.3366897985065509,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,100_299,50_PLUS,als_order,12,0.5507395940832474,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,300_PLUS,1_9,mse,25,0.7901203517581695,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,300_PLUS,1_9,pa,8,0.49813988095238093,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,300_PLUS,1_9,als_mae,25,0.5505842157478279,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,300_PLUS,1_9,als_order,8,0.6178011803011803,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,300_PLUS,10_49,mse,29,0.8755422690156776,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,300_PLUS,10_49,pa,7,0.7035714285714286,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,300_PLUS,10_49,als_mae,29,0.3609627570948975,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,300_PLUS,10_49,als_order,9,0.6111111111111112,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
30,SUPPORT__RIDGE,300_PLUS,50_PLUS,mse,65,0.8849497821008324,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,SUPPORT__RIDGE,300_PLUS,50_PLUS,pa,33,0.5794753415787709,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
30,SUPPORT__RIDGE,300_PLUS,50_PLUS,als_mae,65,0.43062929462675265,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,SUPPORT__RIDGE,300_PLUS,50_PLUS,als_order,40,0.7600856782106782,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
30,SUPPORT__GBT,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,0,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,0,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,0,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,0,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,0,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,0,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,1_9,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,50_PLUS,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,50_PLUS,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,50_PLUS,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,10_29,50_PLUS,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,30_99,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,30_99,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,30_99,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,30_99,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,30_99,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,30_99,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,30_99,10_49,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,30_99,10_49,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,30_99,50_PLUS,mse,16,0.8071942398418557,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,30_99,50_PLUS,pa,8,0.6822554697554697,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,30_99,50_PLUS,als_mae,16,0.37849356222719427,16,16,48,48,40,40,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,30_99,50_PLUS,als_order,8,0.6709020146520146,16,8,48,40,40,37,112,112,139,139,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,100_299,1_9,mse,5,1.404915427046066,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,100_299,1_9,pa,0,,5,0,6,0,6,0,0,0,1,0,NO_DATA
30,SUPPORT__GBT,100_299,1_9,als_mae,5,0.7254043680758377,5,5,6,6,6,6,0,0,1,1,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,100_299,1_9,als_order,1,0.0,5,1,6,2,6,2,0,0,1,1,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,100_299,10_49,mse,6,0.5220173874657305,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,100_299,10_49,pa,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,100_299,10_49,als_mae,6,0.35636532958140527,6,6,6,6,6,6,0,0,0,0,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,100_299,10_49,als_order,0,,6,0,6,0,6,0,0,0,0,0,NO_DATA
30,SUPPORT__GBT,100_299,50_PLUS,mse,24,0.6423832938545986,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,100_299,50_PLUS,pa,10,0.6023756218905472,24,10,73,57,64,51,266,266,342,340,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,100_299,50_PLUS,als_mae,24,0.3153526393155091,24,24,73,73,64,64,266,266,342,342,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,100_299,50_PLUS,als_order,12,0.5566448801742919,24,12,73,61,64,55,266,266,342,342,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,300_PLUS,1_9,mse,25,0.6997284399568907,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,300_PLUS,1_9,pa,8,0.5206101190476191,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,300_PLUS,1_9,als_mae,25,0.4547419679953063,25,25,55,55,49,49,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,300_PLUS,1_9,als_order,8,0.6088980463980465,25,8,55,38,49,37,125,125,153,153,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,300_PLUS,10_49,mse,29,0.717532428507701,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,300_PLUS,10_49,pa,7,0.55,29,7,46,22,37,20,23,23,30,28,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,300_PLUS,10_49,als_mae,29,0.24378157754607918,29,29,46,46,37,37,23,23,30,30,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,300_PLUS,10_49,als_order,9,0.4592592592592592,29,9,46,26,37,24,23,23,30,30,DESCRIPTIVE_SMALL_N
30,SUPPORT__GBT,300_PLUS,50_PLUS,mse,65,0.803305728516945,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,SUPPORT__GBT,300_PLUS,50_PLUS,pa,33,0.5703002450205824,65,33,216,174,159,140,442,442,599,585,DESCRIPTIVE
30,SUPPORT__GBT,300_PLUS,50_PLUS,als_mae,65,0.3514392109792224,65,65,216,216,159,159,442,442,599,599,DESCRIPTIVE
30,SUPPORT__GBT,300_PLUS,50_PLUS,als_order,40,0.7418335137085137,65,40,216,191,159,150,442,442,599,599,DESCRIPTIVE
30,SUPPORT__FM,0,1_9,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,0,1_9,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,0,1_9,als_mae,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,0,1_9,als_order,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,0,10_49,mse,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
30,SUPPORT__FM,0,10_49,pa,0,,0,0,0,0,0,0,0,0,0,0,NO_DATA
