level,method,k,cohort,metric,users,mean,ci95_low,ci95_high,status
50,ALS_FM,10,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS_FM,10,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS_FM,10,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,30,eligible_k,mse,183,0.6587758769068881,0.5849291260859988,0.7388239180595877,DESCRIPTIVE_CI
50,ALS_FM,30,eligible_k,mae,183,0.6287568941945606,0.5886505595722522,0.671125300317854,DESCRIPTIVE_CI
50,ALS_FM,30,eligible_k,pa,167,0.5867675918619655,0.5528102872195809,0.6194363600601253,DESCRIPTIVE_CI
50,ALS_FM,30,eligible_k,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS_FM,30,eligible_k,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS_FM,30,eligible_k,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,ALS_FM,30,common_k30,mse,183,0.6587758769068881,0.5849291260859988,0.7388239180595877,DESCRIPTIVE_CI
50,ALS_FM,30,common_k30,mae,183,0.6287568941945606,0.5886505595722522,0.671125300317854,DESCRIPTIVE_CI
50,ALS_FM,30,common_k30,pa,167,0.5867675918619655,0.5528102872195809,0.6194363600601253,DESCRIPTIVE_CI
50,ALS_FM,30,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS_FM,30,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,ALS_FM,30,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,0,eligible_k,mse,271,0.9055188349124011,0.8177974016861803,1.0051573231111994,DESCRIPTIVE_CI
50,RIDGE,0,eligible_k,mae,271,0.7450180344340566,0.7078751294669701,0.7845801420634481,DESCRIPTIVE_CI
50,RIDGE,0,eligible_k,pa,255,0.5568494386480145,0.5325020230824182,0.5807111397138124,DESCRIPTIVE_CI
50,RIDGE,0,eligible_k,als_direct,271,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,0,eligible_k,actual_movie_support,271,0.9259018132326435,0.909296325992205,0.9410171062736735,DESCRIPTIVE_CI
50,RIDGE,0,eligible_k,prediction_outside_scale,271,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,0,common_k30,mse,183,0.8512467656992866,0.7398542482028724,0.9899893718768414,DESCRIPTIVE_CI
50,RIDGE,0,common_k30,mae,183,0.7123180511128692,0.6639946478072407,0.7658055004455965,DESCRIPTIVE_CI
50,RIDGE,0,common_k30,pa,167,0.5471466989289724,0.5125665280400643,0.5816444734318187,DESCRIPTIVE_CI
50,RIDGE,0,common_k30,als_direct,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,0,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,RIDGE,0,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,1,eligible_k,mse,187,0.8488926741224614,0.7505142604772216,0.9569207464817423,DESCRIPTIVE_CI
50,RIDGE,1,eligible_k,mae,187,0.7253309966413889,0.679268182766809,0.7738294651496501,DESCRIPTIVE_CI
50,RIDGE,1,eligible_k,pa,171,0.5356556362040572,0.5009317688698847,0.5691104167631228,DESCRIPTIVE_CI
50,RIDGE,1,eligible_k,als_direct,187,0.8709256520878396,0.8384115647628237,0.901400916662294,DESCRIPTIVE_CI
50,RIDGE,1,eligible_k,actual_movie_support,187,0.8989629000448738,0.8761976220263782,0.919953084922911,DESCRIPTIVE_CI
50,RIDGE,1,eligible_k,prediction_outside_scale,187,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,1,common_k30,mse,183,0.8523815324917059,0.7536181985356905,0.9670628651544522,DESCRIPTIVE_CI
50,RIDGE,1,common_k30,mae,183,0.7260061221796272,0.6792747974474176,0.777865800348769,DESCRIPTIVE_CI
50,RIDGE,1,common_k30,pa,167,0.5390199585131105,0.5046679839213576,0.5727751922874139,DESCRIPTIVE_CI
50,RIDGE,1,common_k30,als_direct,183,0.8681043548657159,0.8352402801635183,0.8988187652140671,DESCRIPTIVE_CI
50,RIDGE,1,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,RIDGE,1,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,5,eligible_k,mse,186,0.7946631041641699,0.701575327976439,0.9008149599848567,DESCRIPTIVE_CI
50,RIDGE,5,eligible_k,mae,186,0.694564873911687,0.6504387514187786,0.7421714582226044,DESCRIPTIVE_CI
50,RIDGE,5,eligible_k,pa,170,0.5451879473758013,0.5091775165871825,0.5798267635799421,DESCRIPTIVE_CI
50,RIDGE,5,eligible_k,als_direct,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,RIDGE,5,eligible_k,actual_movie_support,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,RIDGE,5,eligible_k,prediction_outside_scale,186,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,5,common_k30,mse,183,0.7996781017108404,0.7057262697815676,0.9100936827097701,DESCRIPTIVE_CI
50,RIDGE,5,common_k30,mae,183,0.6960723094134634,0.6514280641782868,0.7460752546231812,DESCRIPTIVE_CI
50,RIDGE,5,common_k30,pa,167,0.5486219720317634,0.5134252499184842,0.582935081621598,DESCRIPTIVE_CI
50,RIDGE,5,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,RIDGE,5,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,RIDGE,5,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,10,eligible_k,mse,186,0.7764851088023965,0.6855436976743804,0.8798616706580978,DESCRIPTIVE_CI
50,RIDGE,10,eligible_k,mae,186,0.6823119589424644,0.638593051780515,0.729134290898994,DESCRIPTIVE_CI
50,RIDGE,10,eligible_k,pa,170,0.5508212987901201,0.515655819460761,0.5847902504554442,DESCRIPTIVE_CI
50,RIDGE,10,eligible_k,als_direct,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,RIDGE,10,eligible_k,actual_movie_support,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,RIDGE,10,eligible_k,prediction_outside_scale,186,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,10,common_k30,mse,183,0.7814536072617033,0.6896787267592649,0.8886629558215854,DESCRIPTIVE_CI
50,RIDGE,10,common_k30,mae,183,0.6840178477455154,0.6393061102668495,0.7334091049473639,DESCRIPTIVE_CI
50,RIDGE,10,common_k30,pa,167,0.5525430633496479,0.5175938960902297,0.5867714031081085,DESCRIPTIVE_CI
50,RIDGE,10,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,RIDGE,10,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,RIDGE,10,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,30,eligible_k,mse,183,0.7764804688449947,0.6888764670319878,0.8757378820044184,DESCRIPTIVE_CI
50,RIDGE,30,eligible_k,mae,183,0.6879978249741941,0.6446309896663898,0.7357472794534098,DESCRIPTIVE_CI
50,RIDGE,30,eligible_k,pa,167,0.5566142277058318,0.5215508641641802,0.5915927751017517,DESCRIPTIVE_CI
50,RIDGE,30,eligible_k,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,RIDGE,30,eligible_k,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,RIDGE,30,eligible_k,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,RIDGE,30,common_k30,mse,183,0.7764804688449947,0.6888764670319878,0.8757378820044184,DESCRIPTIVE_CI
50,RIDGE,30,common_k30,mae,183,0.6879978249741941,0.6446309896663898,0.7357472794534098,DESCRIPTIVE_CI
50,RIDGE,30,common_k30,pa,167,0.5566142277058318,0.5215508641641802,0.5915927751017517,DESCRIPTIVE_CI
50,RIDGE,30,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,RIDGE,30,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,RIDGE,30,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,0,eligible_k,mse,271,0.8836514320283141,0.7949555171910774,0.984737951085873,DESCRIPTIVE_CI
50,GBT,0,eligible_k,mae,271,0.7344730461112465,0.6978441839313057,0.7734005004740083,DESCRIPTIVE_CI
50,GBT,0,eligible_k,pa,255,0.5636216093642945,0.5406805928744114,0.5863701007455311,DESCRIPTIVE_CI
50,GBT,0,eligible_k,als_direct,271,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,0,eligible_k,actual_movie_support,271,0.9259018132326435,0.909296325992205,0.9410171062736735,DESCRIPTIVE_CI
50,GBT,0,eligible_k,prediction_outside_scale,271,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,0,common_k30,mse,183,0.8355586868019163,0.7231152422902293,0.9771686244413946,DESCRIPTIVE_CI
50,GBT,0,common_k30,mae,183,0.7065874437075227,0.6595687759520898,0.7593962522280833,DESCRIPTIVE_CI
50,GBT,0,common_k30,pa,167,0.5528796195938895,0.520505575421953,0.5857428044015137,DESCRIPTIVE_CI
50,GBT,0,common_k30,als_direct,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,0,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,GBT,0,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,1,eligible_k,mse,187,0.8218881931311945,0.7188002330812363,0.936267688049398,DESCRIPTIVE_CI
50,GBT,1,eligible_k,mae,187,0.706717710634528,0.6602600428998523,0.7554071386789893,DESCRIPTIVE_CI
50,GBT,1,eligible_k,pa,171,0.5527366895623385,0.5203963766346938,0.583888405871555,DESCRIPTIVE_CI
50,GBT,1,eligible_k,als_direct,187,0.8709256520878396,0.8384115647628237,0.901400916662294,DESCRIPTIVE_CI
50,GBT,1,eligible_k,actual_movie_support,187,0.8989629000448738,0.8761976220263782,0.919953084922911,DESCRIPTIVE_CI
50,GBT,1,eligible_k,prediction_outside_scale,187,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,1,common_k30,mse,183,0.8269587740468518,0.7223039407306537,0.9501438112513326,DESCRIPTIVE_CI
50,GBT,1,common_k30,mae,183,0.7088334409419728,0.6620060381766065,0.7606278663555103,DESCRIPTIVE_CI
50,GBT,1,common_k30,pa,167,0.5520137094847662,0.5190532415501061,0.5840945631824274,DESCRIPTIVE_CI
50,GBT,1,common_k30,als_direct,183,0.8681043548657159,0.8352402801635183,0.8988187652140671,DESCRIPTIVE_CI
50,GBT,1,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,GBT,1,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,5,eligible_k,mse,186,0.7602249955911066,0.6683823562750908,0.8664718557842624,DESCRIPTIVE_CI
50,GBT,5,eligible_k,mae,186,0.6792587526910073,0.6360079429594858,0.7263210229452621,DESCRIPTIVE_CI
50,GBT,5,eligible_k,pa,170,0.5631228465353838,0.5304921841069403,0.5946655923865475,DESCRIPTIVE_CI
50,GBT,5,eligible_k,als_direct,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,GBT,5,eligible_k,actual_movie_support,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,GBT,5,eligible_k,prediction_outside_scale,186,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,5,common_k30,mse,183,0.764959460667453,0.6724732435730063,0.8752654482795045,DESCRIPTIVE_CI
50,GBT,5,common_k30,mae,183,0.6807508061891752,0.6370276974038322,0.729839106587974,DESCRIPTIVE_CI
50,GBT,5,common_k30,pa,167,0.5668559352249852,0.5352471590156023,0.598057412321665,DESCRIPTIVE_CI
50,GBT,5,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,GBT,5,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,GBT,5,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,10,eligible_k,mse,186,0.7554210559332408,0.6626303067621341,0.8632227653628223,DESCRIPTIVE_CI
50,GBT,10,eligible_k,mae,186,0.6679918894723995,0.6239873529268122,0.7159637728002107,DESCRIPTIVE_CI
50,GBT,10,eligible_k,pa,170,0.5589502179340968,0.5269755493647976,0.5901217123963532,DESCRIPTIVE_CI
50,GBT,10,eligible_k,als_direct,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,GBT,10,eligible_k,actual_movie_support,186,0.8984196898300613,0.8758061422414809,0.9190901477288381,DESCRIPTIVE_CI
50,GBT,10,eligible_k,prediction_outside_scale,186,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,10,common_k30,mse,183,0.7601143446702638,0.6669795299707448,0.870786131571866,DESCRIPTIVE_CI
50,GBT,10,common_k30,mae,183,0.6697078937050085,0.6248125594378914,0.7198227461728666,DESCRIPTIVE_CI
50,GBT,10,common_k30,pa,167,0.5586649811336003,0.5263857384417971,0.5901824699018554,DESCRIPTIVE_CI
50,GBT,10,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,GBT,10,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,GBT,10,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,30,eligible_k,mse,183,0.7042988102730036,0.6157194397797022,0.8085495712552321,DESCRIPTIVE_CI
50,GBT,30,eligible_k,mae,183,0.6460256008966769,0.6040098935396961,0.6925496882807409,DESCRIPTIVE_CI
50,GBT,30,eligible_k,pa,167,0.5528543426799898,0.5184544840457653,0.5864649411622479,DESCRIPTIVE_CI
50,GBT,30,eligible_k,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,GBT,30,eligible_k,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,GBT,30,eligible_k,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
50,GBT,30,common_k30,mse,183,0.7042988102730036,0.6157194397797022,0.8085495712552321,DESCRIPTIVE_CI
50,GBT,30,common_k30,mae,183,0.6460256008966769,0.6040098935396961,0.6925496882807409,DESCRIPTIVE_CI
50,GBT,30,common_k30,pa,167,0.5528543426799898,0.5184544840457653,0.5864649411622479,DESCRIPTIVE_CI
50,GBT,30,common_k30,als_direct,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,GBT,30,common_k30,actual_movie_support,183,0.8967544388436687,0.8737895112829587,0.9181362556104972,DESCRIPTIVE_CI
50,GBT,30,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
100,ALS,0,eligible_k,mse,271,0.929412071462278,0.842384632766985,1.0281763542839257,DESCRIPTIVE_CI
100,ALS,0,eligible_k,mae,271,0.7480336047147453,0.7093894182851642,0.7887942440295153,DESCRIPTIVE_CI
100,ALS,0,eligible_k,pa,255,0.5,0.5,0.5,DESCRIPTIVE_CI
100,ALS,0,eligible_k,als_direct,271,0.0,0.0,0.0,DESCRIPTIVE_CI
100,ALS,0,eligible_k,actual_movie_support,271,0.9307631442823474,0.9141787468754791,0.9456871351958064,DESCRIPTIVE_CI
100,ALS,0,eligible_k,prediction_outside_scale,271,0.0,0.0,0.0,DESCRIPTIVE_CI
100,ALS,0,common_k30,mse,183,0.8616931755538764,0.749146254461503,0.9994125756542254,DESCRIPTIVE_CI
100,ALS,0,common_k30,mae,183,0.7066656958539836,0.6563081116394366,0.7624355560269747,DESCRIPTIVE_CI
100,ALS,0,common_k30,pa,167,0.5,0.5,0.5,DESCRIPTIVE_CI
100,ALS,0,common_k30,als_direct,183,0.0,0.0,0.0,DESCRIPTIVE_CI
100,ALS,0,common_k30,actual_movie_support,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,ALS,0,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
100,ALS,1,eligible_k,mse,187,1.652961021542354,1.3739079416651074,1.9773320770286391,DESCRIPTIVE_CI
100,ALS,1,eligible_k,mae,187,0.9954322195227326,0.9108329765582127,1.0849959354525247,DESCRIPTIVE_CI
100,ALS,1,eligible_k,pa,171,0.5645549535401633,0.5336731426311119,0.5955997971974493,DESCRIPTIVE_CI
100,ALS,1,eligible_k,als_direct,187,0.885208675323407,0.8551922515586631,0.9125553855058569,DESCRIPTIVE_CI
100,ALS,1,eligible_k,actual_movie_support,187,0.9057396149719937,0.8830703086216362,0.9266935189898152,DESCRIPTIVE_CI
100,ALS,1,eligible_k,prediction_outside_scale,187,0.01609288545256245,0.002487189255251956,0.033881869657231306,DESCRIPTIVE_CI
100,ALS,1,common_k30,mse,183,1.666527172930251,1.3857790178553908,2.002353592480895,DESCRIPTIVE_CI
100,ALS,1,common_k30,mae,183,0.9979193386819131,0.9128864398536441,1.0898644091934726,DESCRIPTIVE_CI
100,ALS,1,common_k30,pa,167,0.5647109015173045,0.5329808870262294,0.5968374259200282,DESCRIPTIVE_CI
100,ALS,1,common_k30,als_direct,183,0.882699575330476,0.8526132544834805,0.9101820191070441,DESCRIPTIVE_CI
100,ALS,1,common_k30,actual_movie_support,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,ALS,1,common_k30,prediction_outside_scale,183,0.016444642511634855,0.0027618327773520847,0.03449033550959625,DESCRIPTIVE_CI
100,ALS,5,eligible_k,mse,186,0.8873962357584197,0.7630121270778534,1.030069765406918,DESCRIPTIVE_CI
100,ALS,5,eligible_k,mae,186,0.7168580104654763,0.6643509707633096,0.7733248255196976,DESCRIPTIVE_CI
100,ALS,5,eligible_k,pa,170,0.5934065798162936,0.5584551489845869,0.6277891328257014,DESCRIPTIVE_CI
100,ALS,5,eligible_k,als_direct,186,0.9052328387084022,0.8829312913573404,0.9257046972363482,DESCRIPTIVE_CI
100,ALS,5,eligible_k,actual_movie_support,186,0.9052328387084022,0.8829312913573404,0.9257046972363482,DESCRIPTIVE_CI
100,ALS,5,eligible_k,prediction_outside_scale,186,0.003550034216617881,0.0008094645284076027,0.007041091117503229,DESCRIPTIVE_CI
100,ALS,5,common_k30,mse,183,0.8845197409041864,0.7575972246531496,1.0307228026479751,DESCRIPTIVE_CI
100,ALS,5,common_k30,mae,183,0.7143216347219895,0.6610262753050641,0.7728652009454667,DESCRIPTIVE_CI
100,ALS,5,common_k30,pa,167,0.5942508814643626,0.5582048533809401,0.628602602914453,DESCRIPTIVE_CI
100,ALS,5,common_k30,als_direct,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,ALS,5,common_k30,actual_movie_support,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,ALS,5,common_k30,prediction_outside_scale,183,0.0036082314988575177,0.0008206550589896662,0.007280398780531867,DESCRIPTIVE_CI
100,ALS,10,eligible_k,mse,186,0.7470458637637603,0.6478536096124572,0.8562637235630031,DESCRIPTIVE_CI
100,ALS,10,eligible_k,mae,186,0.6568277554227355,0.6111309634675398,0.7056299522369258,DESCRIPTIVE_CI
100,ALS,10,eligible_k,pa,170,0.6076815194982107,0.5740863031585339,0.6402527192888497,DESCRIPTIVE_CI
100,ALS,10,eligible_k,als_direct,186,0.9052328387084022,0.8829312913573404,0.9257046972363482,DESCRIPTIVE_CI
100,ALS,10,eligible_k,actual_movie_support,186,0.9052328387084022,0.8829312913573404,0.9257046972363482,DESCRIPTIVE_CI
100,ALS,10,eligible_k,prediction_outside_scale,186,0.0035084558677299913,0.000493830483520108,0.00803025162617456,DESCRIPTIVE_CI
100,ALS,10,common_k30,mse,183,0.7414492324750942,0.6413947928758418,0.8545099595833969,DESCRIPTIVE_CI
100,ALS,10,common_k30,mae,183,0.6529259743332014,0.6058659133020077,0.7038849187463272,DESCRIPTIVE_CI
100,ALS,10,common_k30,pa,167,0.6064564069584278,0.5723400456939929,0.6384889610796985,DESCRIPTIVE_CI
100,ALS,10,common_k30,als_direct,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,ALS,10,common_k30,actual_movie_support,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,ALS,10,common_k30,prediction_outside_scale,183,0.0035659715376927786,0.0005227535878072398,0.008205540789537401,DESCRIPTIVE_CI
100,ALS,30,eligible_k,mse,183,0.6467242682999395,0.562232922101679,0.7426671565817127,DESCRIPTIVE_CI
100,ALS,30,eligible_k,mae,183,0.6067765402360717,0.5654881628938887,0.6520586215594844,DESCRIPTIVE_CI
100,ALS,30,eligible_k,pa,167,0.6255518301391741,0.5913356251438098,0.6578246826718758,DESCRIPTIVE_CI
100,ALS,30,eligible_k,als_direct,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,ALS,30,eligible_k,actual_movie_support,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,ALS,30,eligible_k,prediction_outside_scale,183,0.0029503543206717132,0.0003383804752427616,0.006659310846634733,DESCRIPTIVE_CI
100,ALS,30,common_k30,mse,183,0.6467242682999395,0.562232922101679,0.7426671565817127,DESCRIPTIVE_CI
100,ALS,30,common_k30,mae,183,0.6067765402360717,0.5654881628938887,0.6520586215594844,DESCRIPTIVE_CI
100,ALS,30,common_k30,pa,167,0.6255518301391741,0.5913356251438098,0.6578246826718758,DESCRIPTIVE_CI
100,ALS,30,common_k30,als_direct,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,ALS,30,common_k30,actual_movie_support,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,ALS,30,common_k30,prediction_outside_scale,183,0.0029503543206717132,0.0003383804752427616,0.006659310846634733,DESCRIPTIVE_CI
100,FM,0,eligible_k,mse,271,0.907350411514691,0.818794801501961,1.008220461971797,DESCRIPTIVE_CI
100,FM,0,eligible_k,mae,271,0.7449401316806465,0.7082215323981954,0.7840987744456706,DESCRIPTIVE_CI
100,FM,0,eligible_k,pa,255,0.5533947229336581,0.5294439754829906,0.5765468162720376,DESCRIPTIVE_CI
100,FM,0,eligible_k,als_direct,271,0.0,0.0,0.0,DESCRIPTIVE_CI
100,FM,0,eligible_k,actual_movie_support,271,0.9307631442823474,0.9141787468754791,0.9456871351958064,DESCRIPTIVE_CI
100,FM,0,eligible_k,prediction_outside_scale,271,0.0,0.0,0.0,DESCRIPTIVE_CI
100,FM,0,common_k30,mse,183,0.8582934682505593,0.7462594846960371,0.9977243793804348,DESCRIPTIVE_CI
100,FM,0,common_k30,mae,183,0.7156349085085753,0.6683108716673657,0.7686045315480432,DESCRIPTIVE_CI
100,FM,0,common_k30,pa,167,0.542410952015017,0.5086096751650759,0.5763099751377818,DESCRIPTIVE_CI
100,FM,0,common_k30,als_direct,183,0.0,0.0,0.0,DESCRIPTIVE_CI
100,FM,0,common_k30,actual_movie_support,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,FM,0,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
100,FM,1,eligible_k,mse,187,0.8484365216225526,0.7435472399536126,0.9632399853734588,DESCRIPTIVE_CI
100,FM,1,eligible_k,mae,187,0.7148832350207,0.6685156081305276,0.7639884095636291,DESCRIPTIVE_CI
100,FM,1,eligible_k,pa,171,0.5404893787161068,0.5068600270733961,0.5731097980322116,DESCRIPTIVE_CI
100,FM,1,eligible_k,als_direct,187,0.885208675323407,0.8551922515586631,0.9125553855058569,DESCRIPTIVE_CI
100,FM,1,eligible_k,actual_movie_support,187,0.9057396149719937,0.8830703086216362,0.9266935189898152,DESCRIPTIVE_CI
100,FM,1,eligible_k,prediction_outside_scale,187,0.0,0.0,0.0,DESCRIPTIVE_CI
100,FM,1,common_k30,mse,183,0.8528754821931389,0.7477627034020959,0.9747579113269665,DESCRIPTIVE_CI
100,FM,1,common_k30,mae,183,0.7161988381708624,0.6692696675234561,0.7682499226272613,DESCRIPTIVE_CI
100,FM,1,common_k30,pa,167,0.5400208741388628,0.5058789343412784,0.5737250306853153,DESCRIPTIVE_CI
100,FM,1,common_k30,als_direct,183,0.882699575330476,0.8526132544834805,0.9101820191070441,DESCRIPTIVE_CI
100,FM,1,common_k30,actual_movie_support,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,FM,1,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
100,FM,5,eligible_k,mse,186,0.7790172792832476,0.6873838316097504,0.8816499658071364,DESCRIPTIVE_CI
100,FM,5,eligible_k,mae,186,0.6866908526322927,0.643656417244636,0.7333178915126468,DESCRIPTIVE_CI
100,FM,5,eligible_k,pa,170,0.5416807910541419,0.5061901583123976,0.5758903773093088,DESCRIPTIVE_CI
100,FM,5,eligible_k,als_direct,186,0.9052328387084022,0.8829312913573404,0.9257046972363482,DESCRIPTIVE_CI
100,FM,5,eligible_k,actual_movie_support,186,0.9052328387084022,0.8829312913573404,0.9257046972363482,DESCRIPTIVE_CI
100,FM,5,eligible_k,prediction_outside_scale,186,0.0,0.0,0.0,DESCRIPTIVE_CI
100,FM,5,common_k30,mse,183,0.7844521540206765,0.6916453754288721,0.8929295493095315,DESCRIPTIVE_CI
100,FM,5,common_k30,mae,183,0.6884072140015249,0.6445068554081603,0.7373037512014846,DESCRIPTIVE_CI
100,FM,5,common_k30,pa,167,0.5451382230931312,0.5102055301609056,0.5792522024229174,DESCRIPTIVE_CI
100,FM,5,common_k30,als_direct,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,FM,5,common_k30,actual_movie_support,183,0.9036792786872284,0.8809058950010109,0.9249273973454918,DESCRIPTIVE_CI
100,FM,5,common_k30,prediction_outside_scale,183,0.0,0.0,0.0,DESCRIPTIVE_CI
100,FM,10,eligible_k,mse,186,0.7507944122719271,0.6612064034916095,0.8492417801776483,DESCRIPTIVE_CI
100,FM,10,eligible_k,mae,186,0.667453330192042,0.6248519767184736,0.7135722048567544,DESCRIPTIVE_CI
100,FM,10,eligible_k,pa,170,0.5490078361297032,0.5154857386474918,0.5813537409207219,DESCRIPTIVE_CI
