level,method,k,activity,support,metric,users,observed_pairs_all_cell_users,unique_movies,comparable_rating_pairs,mean,status
50,ALS_FM,1,100_299,50_PLUS,mse,46,697,566,18807,0.9071365855420382,DESCRIPTIVE
50,ALS_FM,1,100_299,50_PLUS,pa,39,697,566,18807,0.5643070372372042,DESCRIPTIVE
50,ALS_FM,1,300_PLUS,0,mse,68,509,396,5206,0.8047645217644662,DESCRIPTIVE
50,ALS_FM,1,300_PLUS,0,pa,48,509,396,5206,0.5407760515058362,DESCRIPTIVE
50,ALS_FM,1,300_PLUS,1_9,mse,66,655,547,13602,0.9334692787790299,DESCRIPTIVE
50,ALS_FM,1,300_PLUS,1_9,pa,43,655,547,13602,0.5575892845328152,DESCRIPTIVE
50,ALS_FM,1,300_PLUS,10_49,mse,85,743,513,6510,0.8683590391165149,DESCRIPTIVE
50,ALS_FM,1,300_PLUS,10_49,pa,69,743,513,6510,0.5881892235867837,DESCRIPTIVE
50,ALS_FM,1,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.7152414407228316,DESCRIPTIVE
50,ALS_FM,1,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5857250581895315,DESCRIPTIVE
50,ALS_FM,5,0,0,mse,0,0,0,0,,NO_DATA
50,ALS_FM,5,0,0,pa,0,0,0,0,,NO_DATA
50,ALS_FM,5,0,1_9,mse,0,0,0,0,,NO_DATA
50,ALS_FM,5,0,1_9,pa,0,0,0,0,,NO_DATA
50,ALS_FM,5,0,10_49,mse,0,0,0,0,,NO_DATA
50,ALS_FM,5,0,10_49,pa,0,0,0,0,,NO_DATA
50,ALS_FM,5,0,50_PLUS,mse,0,0,0,0,,NO_DATA
50,ALS_FM,5,0,50_PLUS,pa,0,0,0,0,,NO_DATA
50,ALS_FM,5,1_9,0,mse,0,0,0,0,,NO_DATA
50,ALS_FM,5,1_9,0,pa,0,0,0,0,,NO_DATA
50,ALS_FM,5,1_9,1_9,mse,0,0,0,0,,NO_DATA
50,ALS_FM,5,1_9,1_9,pa,0,0,0,0,,NO_DATA
50,ALS_FM,5,1_9,10_49,mse,0,0,0,0,,NO_DATA
50,ALS_FM,5,1_9,10_49,pa,0,0,0,0,,NO_DATA
50,ALS_FM,5,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
50,ALS_FM,5,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
50,ALS_FM,5,10_29,0,mse,0,0,0,0,,NO_DATA
50,ALS_FM,5,10_29,0,pa,0,0,0,0,,NO_DATA
50,ALS_FM,5,10_29,1_9,mse,0,0,0,0,,NO_DATA
50,ALS_FM,5,10_29,1_9,pa,0,0,0,0,,NO_DATA
50,ALS_FM,5,10_29,10_49,mse,0,0,0,0,,NO_DATA
50,ALS_FM,5,10_29,10_49,pa,0,0,0,0,,NO_DATA
50,ALS_FM,5,10_29,50_PLUS,mse,3,66,62,761,0.5243353229249457,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,10_29,50_PLUS,pa,3,66,62,761,0.3492170742170742,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,30_99,0,mse,9,30,25,77,0.7457909984995683,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,30_99,0,pa,5,30,25,77,0.588125,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,30_99,1_9,mse,7,14,14,10,1.3599721362125574,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,30_99,1_9,pa,3,14,14,10,0.37777777777777777,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,30_99,10_49,mse,12,35,33,98,0.9351260328933843,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,30_99,10_49,pa,6,35,33,98,0.5619241192411925,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,30_99,50_PLUS,mse,24,457,365,8907,0.7961198633355296,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,30_99,50_PLUS,pa,22,457,365,8907,0.5856107901390909,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,100_299,0,mse,18,66,59,271,0.7257273807687813,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,100_299,0,pa,8,66,59,271,0.4861111111111111,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,100_299,1_9,mse,15,71,67,275,1.416971233605376,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,100_299,1_9,pa,7,71,67,275,0.4486198597601448,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,100_299,10_49,mse,20,92,75,299,0.6566735894302465,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,100_299,10_49,pa,15,92,75,299,0.6202206884798909,DESCRIPTIVE_SMALL_N
50,ALS_FM,5,100_299,50_PLUS,mse,46,697,566,18807,0.725287051168554,DESCRIPTIVE
50,ALS_FM,5,100_299,50_PLUS,pa,39,697,566,18807,0.5984638596441034,DESCRIPTIVE
50,ALS_FM,5,300_PLUS,0,mse,68,509,396,5206,0.7518889172390913,DESCRIPTIVE
50,ALS_FM,5,300_PLUS,0,pa,48,509,396,5206,0.5786454802235222,DESCRIPTIVE
50,ALS_FM,5,300_PLUS,1_9,mse,66,655,547,13602,0.8397740825786659,DESCRIPTIVE
50,ALS_FM,5,300_PLUS,1_9,pa,43,655,547,13602,0.5513867313468075,DESCRIPTIVE
50,ALS_FM,5,300_PLUS,10_49,mse,85,743,513,6510,0.7385653596600457,DESCRIPTIVE
50,ALS_FM,5,300_PLUS,10_49,pa,69,743,513,6510,0.5848281653349225,DESCRIPTIVE
50,ALS_FM,5,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.6295113281366986,DESCRIPTIVE
50,ALS_FM,5,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.6046769323854599,DESCRIPTIVE
50,ALS_FM,10,0,0,mse,0,0,0,0,,NO_DATA
50,ALS_FM,10,0,0,pa,0,0,0,0,,NO_DATA
50,ALS_FM,10,0,1_9,mse,0,0,0,0,,NO_DATA
50,ALS_FM,10,0,1_9,pa,0,0,0,0,,NO_DATA
50,ALS_FM,10,0,10_49,mse,0,0,0,0,,NO_DATA
50,ALS_FM,10,0,10_49,pa,0,0,0,0,,NO_DATA
50,ALS_FM,10,0,50_PLUS,mse,0,0,0,0,,NO_DATA
50,ALS_FM,10,0,50_PLUS,pa,0,0,0,0,,NO_DATA
50,ALS_FM,10,1_9,0,mse,0,0,0,0,,NO_DATA
50,ALS_FM,10,1_9,0,pa,0,0,0,0,,NO_DATA
50,ALS_FM,10,1_9,1_9,mse,0,0,0,0,,NO_DATA
50,ALS_FM,10,1_9,1_9,pa,0,0,0,0,,NO_DATA
50,ALS_FM,10,1_9,10_49,mse,0,0,0,0,,NO_DATA
50,ALS_FM,10,1_9,10_49,pa,0,0,0,0,,NO_DATA
50,ALS_FM,10,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
50,ALS_FM,10,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
50,ALS_FM,10,10_29,0,mse,0,0,0,0,,NO_DATA
50,ALS_FM,10,10_29,0,pa,0,0,0,0,,NO_DATA
50,ALS_FM,10,10_29,1_9,mse,0,0,0,0,,NO_DATA
50,ALS_FM,10,10_29,1_9,pa,0,0,0,0,,NO_DATA
50,ALS_FM,10,10_29,10_49,mse,0,0,0,0,,NO_DATA
50,ALS_FM,10,10_29,10_49,pa,0,0,0,0,,NO_DATA
50,ALS_FM,10,10_29,50_PLUS,mse,3,66,62,761,0.5235143496662781,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,10_29,50_PLUS,pa,3,66,62,761,0.5854300729300729,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,30_99,0,mse,9,30,25,77,0.7563605989922761,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,30_99,0,pa,5,30,25,77,0.7474999999999999,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,30_99,1_9,mse,7,14,14,10,1.369946182494301,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,30_99,1_9,pa,3,14,14,10,0.37777777777777777,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,30_99,10_49,mse,12,35,33,98,0.8860377186902006,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,30_99,10_49,pa,6,35,33,98,0.5558265582655827,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,30_99,50_PLUS,mse,24,457,365,8907,0.7348606066633119,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,30_99,50_PLUS,pa,22,457,365,8907,0.595381837858215,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,100_299,0,mse,18,66,59,271,0.6781828901757403,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,100_299,0,pa,8,66,59,271,0.3559782608695652,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,100_299,1_9,mse,15,71,67,275,1.233213052114202,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,100_299,1_9,pa,7,71,67,275,0.44674347907656237,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,100_299,10_49,mse,20,92,75,299,0.6443691808752069,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,100_299,10_49,pa,15,92,75,299,0.62514357532379,DESCRIPTIVE_SMALL_N
50,ALS_FM,10,100_299,50_PLUS,mse,46,697,566,18807,0.6833852110929682,DESCRIPTIVE
50,ALS_FM,10,100_299,50_PLUS,pa,39,697,566,18807,0.6004202509228758,DESCRIPTIVE
50,ALS_FM,10,300_PLUS,0,mse,68,509,396,5206,0.7287800240342622,DESCRIPTIVE
50,ALS_FM,10,300_PLUS,0,pa,48,509,396,5206,0.603313882619326,DESCRIPTIVE
50,ALS_FM,10,300_PLUS,1_9,mse,66,655,547,13602,0.8001183337321593,DESCRIPTIVE
50,ALS_FM,10,300_PLUS,1_9,pa,43,655,547,13602,0.524059996814919,DESCRIPTIVE
50,ALS_FM,10,300_PLUS,10_49,mse,85,743,513,6510,0.7132302188866587,DESCRIPTIVE
50,ALS_FM,10,300_PLUS,10_49,pa,69,743,513,6510,0.5787538248538341,DESCRIPTIVE
50,ALS_FM,10,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.5935335143463126,DESCRIPTIVE
50,ALS_FM,10,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.6144126931589408,DESCRIPTIVE
50,ALS_FM,30,0,0,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,0,0,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,0,1_9,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,0,1_9,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,0,10_49,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,0,10_49,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,0,50_PLUS,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,0,50_PLUS,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,1_9,0,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,1_9,0,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,1_9,1_9,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,1_9,1_9,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,1_9,10_49,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,1_9,10_49,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,10_29,0,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,10_29,0,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,10_29,1_9,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,10_29,1_9,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,10_29,10_49,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,10_29,10_49,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,10_29,50_PLUS,mse,0,0,0,0,,NO_DATA
50,ALS_FM,30,10_29,50_PLUS,pa,0,0,0,0,,NO_DATA
50,ALS_FM,30,30_99,0,mse,9,30,25,77,0.7034066895784847,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,30_99,0,pa,5,30,25,77,0.7318749999999999,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,30_99,1_9,mse,7,14,14,10,1.2632094623140664,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,30_99,1_9,pa,3,14,14,10,0.37777777777777777,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,30_99,10_49,mse,12,35,33,98,0.7820036526373114,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,30_99,10_49,pa,6,35,33,98,0.5456639566395663,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,30_99,50_PLUS,mse,24,457,365,8907,0.5906892236780134,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,30_99,50_PLUS,pa,22,457,365,8907,0.6276515438552738,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,100_299,0,mse,18,66,59,271,0.6419677666595991,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,100_299,0,pa,8,66,59,271,0.47977053140096615,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,100_299,1_9,mse,15,71,67,275,1.2154161821540463,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,100_299,1_9,pa,7,71,67,275,0.47420748793592005,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,100_299,10_49,mse,20,92,75,299,0.6192164565469408,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,100_299,10_49,pa,15,92,75,299,0.6247807316518972,DESCRIPTIVE_SMALL_N
50,ALS_FM,30,100_299,50_PLUS,mse,46,697,566,18807,0.6207214794017972,DESCRIPTIVE
50,ALS_FM,30,100_299,50_PLUS,pa,39,697,566,18807,0.599385162313126,DESCRIPTIVE
50,ALS_FM,30,300_PLUS,0,mse,68,509,396,5206,0.722828516355209,DESCRIPTIVE
50,ALS_FM,30,300_PLUS,0,pa,48,509,396,5206,0.579704875377933,DESCRIPTIVE
50,ALS_FM,30,300_PLUS,1_9,mse,66,655,547,13602,0.7540567547243388,DESCRIPTIVE
50,ALS_FM,30,300_PLUS,1_9,pa,43,655,547,13602,0.5803687646522565,DESCRIPTIVE
50,ALS_FM,30,300_PLUS,10_49,mse,85,743,513,6510,0.6949887020124397,DESCRIPTIVE
50,ALS_FM,30,300_PLUS,10_49,pa,69,743,513,6510,0.5766164393592949,DESCRIPTIVE
50,ALS_FM,30,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.5719886928261271,DESCRIPTIVE
50,ALS_FM,30,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.6255620642679974,DESCRIPTIVE
50,RIDGE,0,0,0,mse,38,207,173,2304,1.7314299995719562,DESCRIPTIVE
50,RIDGE,0,0,0,pa,17,207,173,2304,0.6066468908956387,DESCRIPTIVE_SMALL_N
50,RIDGE,0,0,1_9,mse,34,487,446,35482,1.3369303411461466,DESCRIPTIVE
50,RIDGE,0,0,1_9,pa,14,487,446,35482,0.5578019029241912,DESCRIPTIVE_SMALL_N
50,RIDGE,0,0,10_49,mse,47,832,638,51867,1.0967907563786239,DESCRIPTIVE
50,RIDGE,0,0,10_49,pa,32,832,638,51867,0.596017726108907,DESCRIPTIVE
50,RIDGE,0,0,50_PLUS,mse,84,11603,3293,2564251,1.0132820920453853,DESCRIPTIVE
50,RIDGE,0,0,50_PLUS,pa,84,11603,3293,2564251,0.5778122047398194,DESCRIPTIVE
50,RIDGE,0,1_9,0,mse,0,0,0,0,,NO_DATA
50,RIDGE,0,1_9,0,pa,0,0,0,0,,NO_DATA
50,RIDGE,0,1_9,1_9,mse,0,0,0,0,,NO_DATA
50,RIDGE,0,1_9,1_9,pa,0,0,0,0,,NO_DATA
50,RIDGE,0,1_9,10_49,mse,0,0,0,0,,NO_DATA
50,RIDGE,0,1_9,10_49,pa,0,0,0,0,,NO_DATA
50,RIDGE,0,1_9,50_PLUS,mse,1,143,143,8012,0.904168830591124,DESCRIPTIVE_SMALL_N
50,RIDGE,0,1_9,50_PLUS,pa,1,143,143,8012,0.5853719420868697,DESCRIPTIVE_SMALL_N
50,RIDGE,0,10_29,0,mse,0,0,0,0,,NO_DATA
50,RIDGE,0,10_29,0,pa,0,0,0,0,,NO_DATA
50,RIDGE,0,10_29,1_9,mse,0,0,0,0,,NO_DATA
50,RIDGE,0,10_29,1_9,pa,0,0,0,0,,NO_DATA
50,RIDGE,0,10_29,10_49,mse,0,0,0,0,,NO_DATA
50,RIDGE,0,10_29,10_49,pa,0,0,0,0,,NO_DATA
50,RIDGE,0,10_29,50_PLUS,mse,3,66,62,761,0.5150259727645102,DESCRIPTIVE_SMALL_N
50,RIDGE,0,10_29,50_PLUS,pa,3,66,62,761,0.4293007293007293,DESCRIPTIVE_SMALL_N
50,RIDGE,0,30_99,0,mse,9,30,25,77,0.8840344449551222,DESCRIPTIVE_SMALL_N
50,RIDGE,0,30_99,0,pa,5,30,25,77,0.7318749999999999,DESCRIPTIVE_SMALL_N
50,RIDGE,0,30_99,1_9,mse,7,14,14,10,1.2101710989888896,DESCRIPTIVE_SMALL_N
50,RIDGE,0,30_99,1_9,pa,3,14,14,10,0.4666666666666666,DESCRIPTIVE_SMALL_N
50,RIDGE,0,30_99,10_49,mse,12,35,33,98,0.8458972198901497,DESCRIPTIVE_SMALL_N
50,RIDGE,0,30_99,10_49,pa,6,35,33,98,0.4188346883468835,DESCRIPTIVE_SMALL_N
50,RIDGE,0,30_99,50_PLUS,mse,24,457,365,8907,0.8515964613268189,DESCRIPTIVE_SMALL_N
50,RIDGE,0,30_99,50_PLUS,pa,22,457,365,8907,0.5183484852298239,DESCRIPTIVE_SMALL_N
50,RIDGE,0,100_299,0,mse,18,66,59,271,0.8553840114653318,DESCRIPTIVE_SMALL_N
50,RIDGE,0,100_299,0,pa,8,66,59,271,0.6491545893719807,DESCRIPTIVE_SMALL_N
50,RIDGE,0,100_299,1_9,mse,15,71,67,275,1.4312793896225215,DESCRIPTIVE_SMALL_N
50,RIDGE,0,100_299,1_9,pa,7,71,67,275,0.44416868452877456,DESCRIPTIVE_SMALL_N
50,RIDGE,0,100_299,10_49,mse,20,92,75,299,0.7807916634672267,DESCRIPTIVE_SMALL_N
50,RIDGE,0,100_299,10_49,pa,15,92,75,299,0.5526349125198818,DESCRIPTIVE_SMALL_N
50,RIDGE,0,100_299,50_PLUS,mse,46,697,566,18807,0.752904743797631,DESCRIPTIVE
50,RIDGE,0,100_299,50_PLUS,pa,39,697,566,18807,0.5893724340504782,DESCRIPTIVE
50,RIDGE,0,300_PLUS,0,mse,68,509,396,5206,0.8249709088423955,DESCRIPTIVE
50,RIDGE,0,300_PLUS,0,pa,48,509,396,5206,0.5743507700218525,DESCRIPTIVE
50,RIDGE,0,300_PLUS,1_9,mse,66,655,547,13602,0.8704505554702999,DESCRIPTIVE
50,RIDGE,0,300_PLUS,1_9,pa,43,655,547,13602,0.5420961451233427,DESCRIPTIVE
50,RIDGE,0,300_PLUS,10_49,mse,85,743,513,6510,0.9839748551691699,DESCRIPTIVE
50,RIDGE,0,300_PLUS,10_49,pa,69,743,513,6510,0.5551238880570117,DESCRIPTIVE
50,RIDGE,0,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.7949895208950284,DESCRIPTIVE
50,RIDGE,0,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5843565943581845,DESCRIPTIVE
50,RIDGE,1,0,0,mse,0,0,0,0,,NO_DATA
50,RIDGE,1,0,0,pa,0,0,0,0,,NO_DATA
50,RIDGE,1,0,1_9,mse,0,0,0,0,,NO_DATA
50,RIDGE,1,0,1_9,pa,0,0,0,0,,NO_DATA
50,RIDGE,1,0,10_49,mse,0,0,0,0,,NO_DATA
50,RIDGE,1,0,10_49,pa,0,0,0,0,,NO_DATA
50,RIDGE,1,0,50_PLUS,mse,0,0,0,0,,NO_DATA
50,RIDGE,1,0,50_PLUS,pa,0,0,0,0,,NO_DATA
50,RIDGE,1,1_9,0,mse,0,0,0,0,,NO_DATA
50,RIDGE,1,1_9,0,pa,0,0,0,0,,NO_DATA
50,RIDGE,1,1_9,1_9,mse,0,0,0,0,,NO_DATA
50,RIDGE,1,1_9,1_9,pa,0,0,0,0,,NO_DATA
50,RIDGE,1,1_9,10_49,mse,0,0,0,0,,NO_DATA
50,RIDGE,1,1_9,10_49,pa,0,0,0,0,,NO_DATA
50,RIDGE,1,1_9,50_PLUS,mse,1,143,143,8012,0.9396928207194342,DESCRIPTIVE_SMALL_N
50,RIDGE,1,1_9,50_PLUS,pa,1,143,143,8012,0.5907388916625063,DESCRIPTIVE_SMALL_N
50,RIDGE,1,10_29,0,mse,0,0,0,0,,NO_DATA
50,RIDGE,1,10_29,0,pa,0,0,0,0,,NO_DATA
50,RIDGE,1,10_29,1_9,mse,0,0,0,0,,NO_DATA
50,RIDGE,1,10_29,1_9,pa,0,0,0,0,,NO_DATA
50,RIDGE,1,10_29,10_49,mse,0,0,0,0,,NO_DATA
50,RIDGE,1,10_29,10_49,pa,0,0,0,0,,NO_DATA
50,RIDGE,1,10_29,50_PLUS,mse,3,66,62,761,0.6058055980662135,DESCRIPTIVE_SMALL_N
50,RIDGE,1,10_29,50_PLUS,pa,3,66,62,761,0.3300139425139425,DESCRIPTIVE_SMALL_N
50,RIDGE,1,30_99,0,mse,9,30,25,77,0.7612238897219833,DESCRIPTIVE_SMALL_N
50,RIDGE,1,30_99,0,pa,5,30,25,77,0.75625,DESCRIPTIVE_SMALL_N
50,RIDGE,1,30_99,1_9,mse,7,14,14,10,1.6655349341190167,DESCRIPTIVE_SMALL_N
50,RIDGE,1,30_99,1_9,pa,3,14,14,10,0.4666666666666666,DESCRIPTIVE_SMALL_N
50,RIDGE,1,30_99,10_49,mse,12,35,33,98,1.0407035170310694,DESCRIPTIVE_SMALL_N
50,RIDGE,1,30_99,10_49,pa,6,35,33,98,0.40921409214092147,DESCRIPTIVE_SMALL_N
50,RIDGE,1,30_99,50_PLUS,mse,24,457,365,8907,1.0104838503115365,DESCRIPTIVE_SMALL_N
50,RIDGE,1,30_99,50_PLUS,pa,22,457,365,8907,0.5198530967334926,DESCRIPTIVE_SMALL_N
50,RIDGE,1,100_299,0,mse,18,66,59,271,0.854170742764823,DESCRIPTIVE_SMALL_N
50,RIDGE,1,100_299,0,pa,8,66,59,271,0.6464371980676329,DESCRIPTIVE_SMALL_N
50,RIDGE,1,100_299,1_9,mse,15,71,67,275,1.2289522243898745,DESCRIPTIVE_SMALL_N
50,RIDGE,1,100_299,1_9,pa,7,71,67,275,0.5072605938697461,DESCRIPTIVE_SMALL_N
50,RIDGE,1,100_299,10_49,mse,20,92,75,299,0.7745779061989061,DESCRIPTIVE_SMALL_N
50,RIDGE,1,100_299,10_49,pa,15,92,75,299,0.530929902294933,DESCRIPTIVE_SMALL_N
50,RIDGE,1,100_299,50_PLUS,mse,46,697,566,18807,0.8108233882474838,DESCRIPTIVE
50,RIDGE,1,100_299,50_PLUS,pa,39,697,566,18807,0.5750884834575977,DESCRIPTIVE
50,RIDGE,1,300_PLUS,0,mse,68,509,396,5206,0.7686051167290037,DESCRIPTIVE
50,RIDGE,1,300_PLUS,0,pa,48,509,396,5206,0.5521374689103671,DESCRIPTIVE
50,RIDGE,1,300_PLUS,1_9,mse,66,655,547,13602,0.7948621627587893,DESCRIPTIVE
50,RIDGE,1,300_PLUS,1_9,pa,43,655,547,13602,0.5434731078256241,DESCRIPTIVE
50,RIDGE,1,300_PLUS,10_49,mse,85,743,513,6510,0.9109270581493437,DESCRIPTIVE
50,RIDGE,1,300_PLUS,10_49,pa,69,743,513,6510,0.5286672186819233,DESCRIPTIVE
50,RIDGE,1,300_PLUS,50_PLUS,mse,107,2253,1638,45123,0.7303790906168287,DESCRIPTIVE
50,RIDGE,1,300_PLUS,50_PLUS,pa,92,2253,1638,45123,0.5668096266295493,DESCRIPTIVE
50,RIDGE,5,0,0,mse,0,0,0,0,,NO_DATA
50,RIDGE,5,0,0,pa,0,0,0,0,,NO_DATA
50,RIDGE,5,0,1_9,mse,0,0,0,0,,NO_DATA
50,RIDGE,5,0,1_9,pa,0,0,0,0,,NO_DATA
50,RIDGE,5,0,10_49,mse,0,0,0,0,,NO_DATA
50,RIDGE,5,0,10_49,pa,0,0,0,0,,NO_DATA
50,RIDGE,5,0,50_PLUS,mse,0,0,0,0,,NO_DATA
50,RIDGE,5,0,50_PLUS,pa,0,0,0,0,,NO_DATA
50,RIDGE,5,1_9,0,mse,0,0,0,0,,NO_DATA
50,RIDGE,5,1_9,0,pa,0,0,0,0,,NO_DATA
50,RIDGE,5,1_9,1_9,mse,0,0,0,0,,NO_DATA
50,RIDGE,5,1_9,1_9,pa,0,0,0,0,,NO_DATA
50,RIDGE,5,1_9,10_49,mse,0,0,0,0,,NO_DATA
50,RIDGE,5,1_9,10_49,pa,0,0,0,0,,NO_DATA
50,RIDGE,5,1_9,50_PLUS,mse,0,0,0,0,,NO_DATA
50,RIDGE,5,1_9,50_PLUS,pa,0,0,0,0,,NO_DATA
50,RIDGE,5,10_29,0,mse,0,0,0,0,,NO_DATA
50,RIDGE,5,10_29,0,pa,0,0,0,0,,NO_DATA
50,RIDGE,5,10_29,1_9,mse,0,0,0,0,,NO_DATA
50,RIDGE,5,10_29,1_9,pa,0,0,0,0,,NO_DATA
50,RIDGE,5,10_29,10_49,mse,0,0,0,0,,NO_DATA
50,RIDGE,5,10_29,10_49,pa,0,0,0,0,,NO_DATA
50,RIDGE,5,10_29,50_PLUS,mse,3,66,62,761,0.48874825381726666,DESCRIPTIVE_SMALL_N
50,RIDGE,5,10_29,50_PLUS,pa,3,66,62,761,0.35402724152724147,DESCRIPTIVE_SMALL_N
50,RIDGE,5,30_99,0,mse,9,30,25,77,0.8178832914337216,DESCRIPTIVE_SMALL_N
50,RIDGE,5,30_99,0,pa,5,30,25,77,0.725625,DESCRIPTIVE_SMALL_N
50,RIDGE,5,30_99,1_9,mse,7,14,14,10,1.3499391798515765,DESCRIPTIVE_SMALL_N
50,RIDGE,5,30_99,1_9,pa,3,14,14,10,0.4666666666666666,DESCRIPTIVE_SMALL_N
50,RIDGE,5,30_99,10_49,mse,12,35,33,98,0.8691575741137672,DESCRIPTIVE_SMALL_N
50,RIDGE,5,30_99,10_49,pa,6,35,33,98,0.41531165311653123,DESCRIPTIVE_SMALL_N
50,RIDGE,5,30_99,50_PLUS,mse,24,457,365,8907,0.8607114274309619,DESCRIPTIVE_SMALL_N
50,RIDGE,5,30_99,50_PLUS,pa,22,457,365,8907,0.5039897301853699,DESCRIPTIVE_SMALL_N
50,RIDGE,5,100_299,0,mse,18,66,59,271,0.8410463187528601,DESCRIPTIVE_SMALL_N
50,RIDGE,5,100_299,0,pa,8,66,59,271,0.5815217391304348,DESCRIPTIVE_SMALL_N
50,RIDGE,5,100_299,1_9,mse,15,71,67,275,1.2871609431680604,DESCRIPTIVE_SMALL_N
50,RIDGE,5,100_299,1_9,pa,7,71,67,275,0.48455686598972425,DESCRIPTIVE_SMALL_N
50,RIDGE,5,100_299,10_49,mse,20,92,75,299,0.7206289861299282,DESCRIPTIVE_SMALL_N
50,RIDGE,5,100_299,10_49,pa,15,92,75,299,0.526956089525108,DESCRIPTIVE_SMALL_N
50,RIDGE,5,100_299,50_PLUS,mse,46,697,566,18807,0.7454878313636178,DESCRIPTIVE
50,RIDGE,5,100_299,50_PLUS,pa,39,697,566,18807,0.6017950760748754,DESCRIPTIVE
50,RIDGE,5,300_PLUS,0,mse,68,509,396,5206,0.7286621272171732,DESCRIPTIVE
50,RIDGE,5,300_PLUS,0,pa,48,509,396,5206,0.6047103858960416,DESCRIPTIVE
